id_n,WT2016,WT2017,WT2018,WT2019,WT2020,WT2021,WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028,WT2029,WT2030
3020041720091.0,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682
3020041720109.0,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682
3020041720118.0,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682,51.15682
3020042220001.0,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318
3020042220008.0,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318
3020042220024.0,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318
3020042220031.0,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318
3020042220046.0,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318
3020042220054.0,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318
3020042220061.0,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318
3020042220077.0,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318
3020042220084.0,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318
3020042220099.0,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318,68.15318
3020042720019.0,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797
3020042720031.0,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797
3020042720055.0,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797
3020042720067.0,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797
3020042720079.0,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797
3020042720103.0,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797
3020042720115.0,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797
3020042720139.0,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797
3020042720151.0,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797
3020042720163.0,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797,69.68797
3020043120002.0,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676
3020043120007.0,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676
3020043120017.0,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676
3020043120023.0,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676
3020043120028.0,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676
3020043120038.0,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676
3020043120043.0,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676
3020043120053.0,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676
3020043120059.0,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676
3020043120064.0,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676,28.634676
3040010220007.0,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128
3040010220015.0,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128
3040010220031.0,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128
3040010220039.0,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128
3040010220054.0,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128
3040010220062.0,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128
3040010220070.0,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128
3040010220085.0,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128
3040010220093.0,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128
3040010220109.0,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128,43.80128
3040010620016.0,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527
3040010620026.0,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527
3040010620035.0,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527
3040010620054.0,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527
3040010620064.0,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527
3040010620082.0,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527
3040010620092.0,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527
3040010620101.0,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527
3040010620120.0,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527
3040010620130.0,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527,49.923527
3040020420012.0,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992
3040020420022.0,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992
3040020420040.0,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992
3040020420049.0,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992
3040020420058.0,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992
3040020420076.0,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992
3040020420086.0,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992
3040020420104.0,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992
3040020420112.0,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992
3040020420122.0,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992,44.88992
3040030320011.0,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935
3040030320017.0,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935
3040030320023.0,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935
3040030320034.0,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935
3040030320040.0,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935
3040030320052.0,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935
3040030320057.0,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935
3040030320063.0,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935
3040030320075.0,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935
3040030320081.0,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935,49.59935
3040030720007.0,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824
3040030720017.0,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824
3040030720027.0,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824
3040030720047.0,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824
3040030720057.0,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824
3040030720076.0,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824
3040030720086.0,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824
3040030720096.0,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824
3040030720116.0,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824
3040030720126.0,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824,39.42824
3040031120014.0,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416
3040031120022.0,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416
3040031120030.0,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416
3040031120047.0,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416
3040031120056.0,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416
3040031120073.0,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416
3040031120081.0,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416
3040031120089.0,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416
3040031120106.0,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416
3040031120115.0,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416,59.118416
3040040220006.0,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842
3040040220014.0,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842
3040040220030.0,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842
3040040220038.0,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842
3040040220054.0,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842
3040040220062.0,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842
3040040220070.0,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842
3040040220086.0,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842
3040040220094.0,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842
3040040220109.0,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842,46.043842
3040040620012.0,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366
3040040620019.0,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366
3040040620033.0,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366
3040040620040.0,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366
3040040620047.0,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366
3040040620061.0,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366
3040040620068.0,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366
3040040620082.0,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366
3040040620089.0,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366
3040040620096.0,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366,37.813366
3040041020015.0,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504
3040041020048.0,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504
3040041020065.0,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504
3040041020098.0,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504
3040041020115.0,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504
3040041020132.0,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504
3040041020165.0,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504
3040041020182.0,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504
3040041020215.0,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504
3040041020232.0,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504,64.665504
3060010120001.0,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656
3060010120006.0,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656
3060010120012.0,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656
3060010120022.0,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656
3060010120027.0,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656
3060010120038.0,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656
3060010120043.0,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656
3060010120048.0,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656
3060010120059.0,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656
3060010120064.0,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656,54.15656
3060010820012.0,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137
3060010820017.0,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137
3060010820023.0,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137
3060010820034.0,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137
3060010820040.0,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137
3060010820051.0,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137
3060010820057.0,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137
3060010820062.0,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137
3060010820074.0,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137
3060010820079.0,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137,33.126137
3060020220003.0,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386
3060020220015.0,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386
3060020220037.0,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386
3060020220048.0,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386
3060020220060.0,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386
3060020220082.0,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386
3060020220093.0,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386
3060020220116.0,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386
3060020220127.0,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386
3060020220138.0,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386,100.94386
3060030120002.0,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454
3060030120014.0,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454
3060030120021.0,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454
3060030120027.0,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454,55.652454
